Date,arabica_futures_cents_lb
2023-01-30 00:00:00-05:00,170.39999389648438
2023-01-31 00:00:00-05:00,181.75
2023-02-01 00:00:00-05:00,175.89999389648438
2023-02-02 00:00:00-05:00,177.89999389648438
2023-02-03 00:00:00-05:00,172.8000030517578
2023-02-06 00:00:00-05:00,175.6999969482422
2023-02-07 00:00:00-05:00,177.0500030517578
2023-02-08 00:00:00-05:00,175.60000610351562
2023-02-09 00:00:00-05:00,173.64999389648438
2023-02-10 00:00:00-05:00,174.75
2023-02-13 00:00:00-05:00,177.0500030517578
2023-02-14 00:00:00-05:00,183.5500030517578
2023-02-15 00:00:00-05:00,176.85000610351562
2023-02-16 00:00:00-05:00,180.6999969482422
2023-02-17 00:00:00-05:00,188.6999969482422
2023-02-21 00:00:00-05:00,194.4499969482422
2023-02-22 00:00:00-05:00,199.5
2023-02-23 00:00:00-05:00,193.64999389648438
2023-02-24 00:00:00-05:00,191.1999969482422
2023-02-27 00:00:00-05:00,190.6999969482422
2023-02-28 00:00:00-05:00,190.39999389648438
2023-03-01 00:00:00-05:00,185.3000030517578
2023-03-02 00:00:00-05:00,183.9499969482422
2023-03-03 00:00:00-05:00,180.8000030517578
2023-03-06 00:00:00-05:00,182.4499969482422
2023-03-07 00:00:00-05:00,184.5500030517578
2023-03-08 00:00:00-05:00,179.5500030517578
2023-03-09 00:00:00-05:00,178.0
2023-03-10 00:00:00-05:00,182.25
2023-03-13 00:00:00-04:00,183.1999969482422
2023-03-14 00:00:00-04:00,180.89999389648438
2023-03-15 00:00:00-04:00,178.0500030517578
2023-03-16 00:00:00-04:00,185.5
2023-03-17 00:00:00-04:00,183.0
2023-03-20 00:00:00-04:00,184.89999389648438
2023-03-21 00:00:00-04:00,186.6999969482422
2023-03-22 00:00:00-04:00,178.0
2023-03-23 00:00:00-04:00,174.3000030517578
2023-03-24 00:00:00-04:00,179.25
2023-03-27 00:00:00-04:00,176.89999389648438
2023-03-28 00:00:00-04:00,173.75
2023-03-29 00:00:00-04:00,169.6999969482422
2023-03-30 00:00:00-04:00,169.8000030517578
2023-03-31 00:00:00-04:00,170.5
2023-04-03 00:00:00-04:00,176.25
2023-04-04 00:00:00-04:00,174.85000610351562
2023-04-05 00:00:00-04:00,180.14999389648438
2023-04-06 00:00:00-04:00,183.60000610351562
2023-04-10 00:00:00-04:00,182.60000610351562
2023-04-11 00:00:00-04:00,190.5
2023-04-12 00:00:00-04:00,190.25
2023-04-13 00:00:00-04:00,196.10000610351562
2023-04-14 00:00:00-04:00,193.39999389648438
2023-04-17 00:00:00-04:00,201.0
2023-04-18 00:00:00-04:00,205.25
2023-04-19 00:00:00-04:00,202.5500030517578
2023-04-20 00:00:00-04:00,195.89999389648438
2023-04-21 00:00:00-04:00,194.1999969482422
2023-04-24 00:00:00-04:00,196.75
2023-04-25 00:00:00-04:00,192.4499969482422
2023-04-26 00:00:00-04:00,195.85000610351562
2023-04-27 00:00:00-04:00,192.10000610351562
2023-04-28 00:00:00-04:00,189.85000610351562
2023-05-01 00:00:00-04:00,189.25
2023-05-02 00:00:00-04:00,190.64999389648438
2023-05-03 00:00:00-04:00,189.1999969482422
2023-05-04 00:00:00-04:00,186.39999389648438
2023-05-05 00:00:00-04:00,191.0
2023-05-08 00:00:00-04:00,186.89999389648438
2023-05-09 00:00:00-04:00,188.0
2023-05-10 00:00:00-04:00,187.4499969482422
2023-05-11 00:00:00-04:00,185.8000030517578
2023-05-12 00:00:00-04:00,186.0
2023-05-15 00:00:00-04:00,193.0500030517578
2023-05-16 00:00:00-04:00,190.35000610351562
2023-05-17 00:00:00-04:00,189.85000610351562
2023-05-18 00:00:00-04:00,190.4499969482422
2023-05-19 00:00:00-04:00,192.0
2023-05-22 00:00:00-04:00,189.1999969482422
2023-05-23 00:00:00-04:00,187.4499969482422
2023-05-24 00:00:00-04:00,188.0
2023-05-25 00:00:00-04:00,182.6999969482422
2023-05-26 00:00:00-04:00,181.60000610351562
2023-05-30 00:00:00-04:00,177.10000610351562
2023-05-31 00:00:00-04:00,178.64999389648438
2023-06-01 00:00:00-04:00,183.0500030517578
2023-06-02 00:00:00-04:00,180.3000030517578
2023-06-05 00:00:00-04:00,183.10000610351562
2023-06-06 00:00:00-04:00,182.60000610351562
2023-06-07 00:00:00-04:00,185.39999389648438
2023-06-08 00:00:00-04:00,194.85000610351562
2023-06-09 00:00:00-04:00,190.64999389648438
2023-06-12 00:00:00-04:00,185.5500030517578
2023-06-13 00:00:00-04:00,182.75
2023-06-14 00:00:00-04:00,184.39999389648438
2023-06-15 00:00:00-04:00,187.0
2023-06-16 00:00:00-04:00,184.89999389648438
2023-06-20 00:00:00-04:00,177.4499969482422
2023-06-21 00:00:00-04:00,172.0
2023-06-22 00:00:00-04:00,171.6999969482422
2023-06-23 00:00:00-04:00,168.0500030517578
2023-06-26 00:00:00-04:00,167.9499969482422
2023-06-27 00:00:00-04:00,169.4499969482422
2023-06-28 00:00:00-04:00,165.64999389648438
2023-06-29 00:00:00-04:00,163.60000610351562
2023-06-30 00:00:00-04:00,161.0
2023-07-03 00:00:00-04:00,162.5
2023-07-05 00:00:00-04:00,161.0500030517578
2023-07-06 00:00:00-04:00,162.35000610351562
2023-07-07 00:00:00-04:00,162.8000030517578
2023-07-10 00:00:00-04:00,161.75
2023-07-11 00:00:00-04:00,159.3000030517578
2023-07-12 00:00:00-04:00,158.75
2023-07-13 00:00:00-04:00,159.35000610351562
2023-07-14 00:00:00-04:00,161.9499969482422
2023-07-17 00:00:00-04:00,154.75
2023-07-18 00:00:00-04:00,155.25
2023-07-19 00:00:00-04:00,152.4499969482422
2023-07-20 00:00:00-04:00,158.0500030517578
2023-07-21 00:00:00-04:00,161.85000610351562
2023-07-24 00:00:00-04:00,163.0
2023-07-25 00:00:00-04:00,161.85000610351562
2023-07-26 00:00:00-04:00,163.14999389648438
2023-07-27 00:00:00-04:00,161.4499969482422
2023-07-28 00:00:00-04:00,157.89999389648438
2023-07-31 00:00:00-04:00,164.64999389648438
2023-08-01 00:00:00-04:00,164.5500030517578
2023-08-02 00:00:00-04:00,166.9499969482422
2023-08-03 00:00:00-04:00,164.75
2023-08-04 00:00:00-04:00,161.35000610351562
2023-08-07 00:00:00-04:00,163.9499969482422
2023-08-08 00:00:00-04:00,161.35000610351562
2023-08-09 00:00:00-04:00,160.75
2023-08-10 00:00:00-04:00,159.89999389648438
2023-08-11 00:00:00-04:00,157.8000030517578
2023-08-14 00:00:00-04:00,151.10000610351562
2023-08-15 00:00:00-04:00,149.25
2023-08-16 00:00:00-04:00,148.89999389648438
2023-08-17 00:00:00-04:00,147.0
2023-08-18 00:00:00-04:00,147.4499969482422
2023-08-21 00:00:00-04:00,147.5500030517578
