Date,usd_ugx_rate
2024-12-31 00:00:00+00:00,3628.015869140625
2025-01-02 00:00:00+00:00,3628.015869140625
2025-01-03 00:00:00+00:00,3634.586181640625
2025-01-06 00:00:00+00:00,3624.993896484375
2025-01-07 00:00:00+00:00,3651.363037109375
2025-01-08 00:00:00+00:00,3651.6826171875
2025-01-09 00:00:00+00:00,3664.061279296875
2025-01-10 00:00:00+00:00,3654.5947265625
2025-01-13 00:00:00+00:00,3669.867919921875
2025-01-14 00:00:00+00:00,3655.84423828125
2025-01-15 00:00:00+00:00,3656.36962890625
2025-01-16 00:00:00+00:00,3649.564208984375
2025-01-17 00:00:00+00:00,3645.610595703125
2025-01-20 00:00:00+00:00,3640.7744140625
2025-01-21 00:00:00+00:00,3631.62451171875
2025-01-22 00:00:00+00:00,3631.744873046875
2025-01-23 00:00:00+00:00,3637.58251953125
2025-01-24 00:00:00+00:00,3644.145263671875
2025-01-27 00:00:00+00:00,3639.046142578125
2025-01-28 00:00:00+00:00,3647.052001953125
2025-01-29 00:00:00+00:00,3650.626708984375
2025-01-30 00:00:00+00:00,3648.95751953125
2025-01-31 00:00:00+00:00,3639.248779296875
2025-02-03 00:00:00+00:00,3695.545654296875
2025-02-04 00:00:00+00:00,3632.658935546875
2025-02-05 00:00:00+00:00,3636.45166015625
2025-02-06 00:00:00+00:00,3638.44189453125
2025-02-07 00:00:00+00:00,3632.2919921875
2025-02-10 00:00:00+00:00,3645.687255859375
2025-02-11 00:00:00+00:00,3634.6181640625
2025-02-12 00:00:00+00:00,3630.182373046875
2025-02-13 00:00:00+00:00,3636.1884765625
2025-02-14 00:00:00+00:00,3642.245361328125
2025-02-17 00:00:00+00:00,3626.232421875
2025-02-18 00:00:00+00:00,3636.9013671875
2025-02-19 00:00:00+00:00,3645.23291015625
2025-02-20 00:00:00+00:00,3632.0576171875
2025-02-21 00:00:00+00:00,3628.893310546875
2025-02-24 00:00:00+00:00,3630.0224609375
2025-02-25 00:00:00+00:00,3631.901123046875
2025-02-26 00:00:00+00:00,3637.07373046875
2025-02-27 00:00:00+00:00,3637.40380859375
2025-02-28 00:00:00+00:00,3636.65869140625
2025-03-03 00:00:00+00:00,3639.866943359375
2025-03-04 00:00:00+00:00,3628.702880859375
